,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,scores,compound,comp_score
1351,Las armas de asalto y los cartuchos de alta capacidad no tienen lugar en nuestras comunidades. Yo me enfrente al… https://t.co/oUprKhbP4y,False,722,,2019-10-22T15:40:00Z,True,,1186668533591236609,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,176,False,False,,,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1352,"We are truly in a battle for the soul of our nation, and it’s up to all of us to stand up and reject intolerance in… https://t.co/hm0Jo9is1c",False,9600,,2019-10-22T00:31:18Z,True,,1186439854630023168,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JoeBiden,1885,False,False,,,"{'neg': 0.17, 'neu': 0.737, 'pos': 0.093, 'compound': -0.34}",-0.34,neg
1353,"The Russian Facebook trolls are back — and this time, they're going after my campaign. We cannot let 2016 repeat it… https://t.co/IBrBIkQSfw",False,4511,,2019-10-21T23:16:24Z,True,,1186421004270297088,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JoeBiden,1582,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1354,Donald Trump talks tough on trade but has nothing to show for it—other than pain for America's families. Mike Pence… https://t.co/sljLW05RDP,False,4134,,2019-10-21T22:35:00Z,True,,1186410583647752192,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,887,False,False,,,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.6908}",-0.6908,neg
1355,Assault weapons and high-capacity magazines have no place in our communities. I’ve taken on the @NRA to ban them on… https://t.co/XuTOAcIKSP,False,4529,,2019-10-21T18:45:00Z,True,,1186352702420344832,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,818,False,False,,,"{'neg': 0.424, 'neu': 0.576, 'pos': 0.0, 'compound': -0.91}",-0.91,neg
1356,Donald Trump is a threat to our democracy. He must be impeached.,False,160505,,2019-10-13T23:32:00Z,False,,1183525825251020800,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,22926,False,False,,,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
1357,It is wonderful to see Sesame Street raising awareness about the effect of substance use disorder on families. We n… https://t.co/JiHaaFHeWP,False,3242,,2019-10-13T22:42:00Z,True,,1183513242280366080,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,565,False,False,,,"{'neg': 0.106, 'neu': 0.748, 'pos': 0.146, 'compound': 0.25}",0.25,pos
1358,The Affordable Care Act has been under relentless attack for the past nine years — I will not stand for it. As pres… https://t.co/1TzgoQWvHd,False,3514,,2019-10-13T22:17:00Z,True,,1183506950857863173,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,740,False,False,,,"{'neg': 0.117, 'neu': 0.717, 'pos': 0.166, 'compound': 0.0772}",0.0772,pos
1359,"Thank you, @UFCW! I promise you won’t have a better ally in the White House if I’m president. I’m a union guy and a… https://t.co/OlTPwtnYO3",False,1295,,2019-10-13T21:01:00Z,True,,1183487825016213506,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,260,False,False,,,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.7901}",0.7901,pos
1360,"I’m about to take the stage at the @UFCW Presidential Forum in Iowa, where I’ll discuss my plans to strengthen Amer… https://t.co/7LZofkViEa",False,1227,,2019-10-13T19:33:52Z,True,,1183465897446563845,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,234,False,False,,,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",0.3182,pos
1361,The devastating effects of gun violence don’t end when the shooting is over—survivors may face mental health and su… https://t.co/Ko1ej4zYuh,False,3875,,2019-10-13T17:20:26Z,True,,1183432316426829825,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,889,False,False,,,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.8957}",-0.8957,neg
1362,A good education should be a reliable pathway to the middle class—not saddle you with mountains of debt. My new pla… https://t.co/b5he6KHqmI,False,3255,,2019-10-13T00:00:00Z,True,,1183170484269174784,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,627,False,False,,,"{'neg': 0.107, 'neu': 0.769, 'pos': 0.124, 'compound': 0.1027}",0.1027,pos
1363,Immigrants have always made us stronger as a nation — our diversity has always been our greatest strength. Donald T… https://t.co/oU8ikTkeLv,False,6776,,2019-10-12T23:00:00Z,True,,1183155384158052352,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,1590,False,False,,,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.875}",0.875,pos
1364,President Trump's attacks on Congresswoman Omar and Somali refugees have no place in our nation — let alone the Whi… https://t.co/3n0YP9brr6,False,27125,,2019-10-12T21:45:00Z,True,,1183136509785821184,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,5160,False,False,,,"{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.7269}",-0.7269,neg
1365,"21 years ago, Matthew Shepard passed away after a brutal anti-gay hate crime — an attack that shook the conscience… https://t.co/ekg1D9SlBX",False,6055,,2019-10-12T20:23:53Z,True,,1183116096896937984,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JoeBiden,1019,False,False,,,"{'neg': 0.53, 'neu': 0.47, 'pos': 0.0, 'compound': -0.9413}",-0.9413,neg
1366,President Trump believes he can and will get away with anything he does. We all laughed when he said he could stand… https://t.co/knqreQc0WJ,False,22502,,2019-10-12T18:00:00Z,True,,1183079887134957569,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,4194,False,False,,,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.4588}",0.4588,pos
1367,"We believe Americans should decide American elections. But Trump will do anything to get re-elected, including viol… https://t.co/jsQWgeii2x",False,43772,,2019-10-12T16:10:00Z,True,,1183052204481171461,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6979,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1368,"Our planet is at a critical moment — and if we re-elect Donald Trump, it may never recover.

On day one, I’ll take… https://t.co/SquM4Tcd1o",False,10243,,2019-10-11T22:45:00Z,True,,1182789222505308162,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,1773,False,False,,,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3182}",-0.3182,neg
1369,"Let me make something clear to President Trump: I’m not going anywhere.

You’re not going to destroy me. And you’re… https://t.co/HTTcT4PDK9",False,78983,,2019-10-11T19:58:00Z,True,,1182747194572460032,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,10666,False,False,,,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.6652}",0.6652,pos
1370,Living open and proud is a daily act of bravery — bravery that resides in the heart of every single LGBTQ individua… https://t.co/a7y1N4r13t,False,5478,,2019-10-11T19:01:00Z,True,,1182732850237304833,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,846,False,False,,,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.8591}",0.8591,pos
1371,Today is a reminder to every girl on the planet: nothing is beyond your capacity or capability. And all of us must… https://t.co/zo1IZ7Uraa,False,8928,,2019-10-11T17:30:00Z,True,,1182709950096777216,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,1489,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1372,I will put the integrity of my whole career in public service to this nation up against President Trump's long reco… https://t.co/dfjWSBqp4U,False,49107,,2019-10-03T03:55:00Z,True,,1179605744745758720,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,8414,False,False,,,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}",0.3818,pos
1373,"Because of the courage and determination of folks like @GabbyGiffords and groups like @AMarch4OurLives, the fight f… https://t.co/OkNCTlSnKk",False,4443,,2019-10-03T00:05:00Z,True,,1179547863577223168,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,903,False,False,,,"{'neg': 0.098, 'neu': 0.491, 'pos': 0.411, 'compound': 0.8074}",0.8074,pos
1374,"President Trump broke his promise to America's farmers. He campaigned on having their backs, but now his administra… https://t.co/idhPsO5wDe",False,13244,,2019-10-02T23:21:00Z,True,,1179536790312620039,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3691,False,False,,,"{'neg': 0.145, 'neu': 0.775, 'pos': 0.08, 'compound': -0.09}",-0.09,neg
1375,"52 years ago, Thurgood Marshall became the first African American Supreme Court Justice. A legal giant in the strug… https://t.co/2fbIisgtYS",False,4573,,2019-10-02T22:05:00Z,True,,1179517664630206469,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,809,False,False,,,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.8176}",0.8176,pos
1376,"En el 1994, el senador Feinstein y yo dirigimos la lucha para prohibir las armas de fuego para asalto y las revista… https://t.co/r3kLW1ZaHt",False,1177,,2019-10-02T21:40:00Z,True,,1179511372893360128,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,226,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1377,"In 1994, Senator Feinstein and I led the fight to ban assault weapons and high-capacity magazines. We took on the… https://t.co/z8tHFg6RJh",False,2059,,2019-10-02T21:20:00Z,True,,1179506339812450304,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,413,False,False,,,"{'neg': 0.446, 'neu': 0.554, 'pos': 0.0, 'compound': -0.9169}",-0.9169,neg
1378,I'm about to take the stage at the #2020GunSafety Forum in Las Vegas to discuss my track record of taking on the… https://t.co/lNO7XC0UQs,False,1384,,2019-10-02T19:59:23Z,True,,1179486054002376710,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,290,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1379,This is not how an American president should act. https://t.co/qSrijMhhun,False,57323,,2019-10-02T19:49:19Z,False,,1179483520026198023,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,7416,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1380,"Thoughts and prayers won't end our gun violence epidemic. We need courage, and we need leadership. It's past time w… https://t.co/BgtmKQXceB",False,2683,,2019-10-02T18:35:00Z,True,,1179464816273965056,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,455,False,False,,,"{'neg': 0.15, 'neu': 0.658, 'pos': 0.192, 'compound': 0.0351}",0.0351,pos
1381,".@DrBiden and I are sending our best wishes to @BernieSanders, Jane, and the whole Sanders family. Anyone who knows… https://t.co/ay0F09WcY3",False,31036,,2019-10-02T15:28:06Z,True,,1179417780556312576,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,2925,False,False,,,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",0.7003,pos
1382,President Trump is morally unfit to lead our country. https://t.co/r3SKYqK26K,False,65819,,2019-10-02T02:34:51Z,False,,1179223189408419840,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,9421,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1383,"President Trump asked a foreign government to interfere in our elections, and now he's spending $10 million on atta… https://t.co/om1Tw8YKlG",False,49283,,2019-10-02T01:02:00Z,True,,1179199820461797376,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7403,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1384,"Weapons of war have no place on our streets.

We must take on the @NRA and ban assault weapons and high-capacity ma… https://t.co/irFieco7HD",False,8425,,2019-10-01T23:05:00Z,True,,1179170376506474496,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,1655,False,False,,,"{'neg': 0.532, 'neu': 0.468, 'pos': 0.0, 'compound': -0.9601}",-0.9601,neg
1385,One of my favorite parts of debate night has become meeting our contest winners from around the country. God love y… https://t.co/BOd6iUKBum,False,877,,2019-10-01T22:10:00Z,True,,1179156534808453121,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,163,False,False,,,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9081}",0.9081,pos
1386,The brave people of Hong Kong deserve the full support of the United States as they demand the civil liberties and… https://t.co/qHXBbNz1tY,False,9005,,2019-10-01T21:15:48Z,True,,1179142897184186370,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,3262,False,False,,,"{'neg': 0.049, 'neu': 0.554, 'pos': 0.397, 'compound': 0.8934}",0.8934,pos
1387,"President Trump works for the @NRA.

I’ll work for the American people. https://t.co/vnuXbsWfDM",False,12269,,2019-10-01T19:57:00Z,False,,1179123064275161095,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,2303,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1388,Our students deserve better than four more years of Donald Trump and Betsy DeVos.,False,33941,,2019-09-20T00:35:00Z,False,,1174844371230806016,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3779,False,False,,,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,pos
1389,We started @ItsOnUs with the goal of ending the epidemic of sexual violence on our college campuses. I’m proud of t… https://t.co/q39wA73qy6,False,517,,2019-09-20T00:14:38Z,True,,1174839245053321217,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,145,False,False,,,"{'neg': 0.151, 'neu': 0.735, 'pos': 0.114, 'compound': -0.25}",-0.25,neg
1390,"Wealthy special interests and corporations have dominated our politics for far too long.

It’s time we overturn Cit… https://t.co/7dIKFdQOPa",False,1758,,2019-09-19T22:30:00Z,True,,1174812914202509312,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,426,False,False,,,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.7351}",0.7351,pos
1391,"Siempre estuve orgulloso de servir junto al presidente Obama, pero nunca más que cuando aprobamos la Ley del Cuidad… https://t.co/WEdipUDW6u",False,617,,2019-09-19T21:48:00Z,True,,1174802343931478016,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,149,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1392,"I was proud to serve alongside President Obama every day, but never more so than when we passed the Affordable Care… https://t.co/QHd0Y419t1",False,3404,,2019-09-19T19:10:00Z,True,,1174762582168743936,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,630,False,False,,,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.2617}",0.2617,pos
1393,"South Carolina is one of only five states without a hate crime law. But this week, @SteveBenjaminSC and the Columbi… https://t.co/kvajFPOtyA",False,727,,2019-09-19T18:25:00Z,True,,1174751257270964225,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,200,False,False,,,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.7048}",0.7048,pos
1394,Jill and I are heartbroken at the passing of Dr. Emily Clyburn. She was a remarkable woman — an activist and commun… https://t.co/reFOsIA0sD,False,939,,2019-09-19T17:10:00Z,True,,1174732383066542084,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,195,False,False,,,"{'neg': 0.166, 'neu': 0.695, 'pos': 0.139, 'compound': -0.1779}",-0.1779,neg
1395,It’s past time we ban assault weapons and high-capacity magazines. We must get these weapons of war out of our comm… https://t.co/prru63Fi9C,False,2339,,2019-09-19T14:15:00Z,True,,1174688343235452930,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,562,False,False,,,"{'neg': 0.501, 'neu': 0.499, 'pos': 0.0, 'compound': -0.9524}",-0.9524,neg
1396,I’m more optimistic about America’s future today than I was when I was first elected to the Senate as a 29-year-old… https://t.co/IFp1ofL2zW,False,3659,,2019-09-18T20:01:00Z,True,,1174413029120913408,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,530,False,False,,,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3804}",0.3804,pos
